Observation id,Total length,Behavior,Start (s),Comment start,Comment stop
03-06-2023_group1_R,1926.87,C,168.912,,
03-06-2023_group1_R,1926.87,C,189.912,,
03-06-2023_group1_R,1926.87,C,203.912,,
03-06-2023_group1_R,1926.87,C,219.912,,
03-06-2023_group1_R,1926.87,C,222.914,,
03-06-2023_group1_R,1926.87,C,233.412,,
03-06-2023_group1_R,1926.87,C,277.412,,
03-06-2023_group1_R,1926.87,C,281.41,,
03-06-2023_group1_R,1926.87,C,311.663,,
03-06-2023_group1_R,1926.87,C,326.663,,
03-06-2023_group1_R,1926.87,C,335.169,,
03-06-2023_group1_R,1926.87,C,404.665,,
03-06-2023_group1_R,1926.87,C,447.171,,
03-06-2023_group1_R,1926.87,C,509.171,,
03-06-2023_group1_R,1926.87,C,536.671,,
03-06-2023_group1_R,1926.87,C,550.171,,
03-06-2023_group1_R,1926.87,C,735.912,,
03-06-2023_group1_R,1926.87,C,755.424,,
03-06-2023_group1_R,1926.87,C,765.414,,
03-06-2023_group1_R,1926.87,C,770.416,,
03-06-2023_group1_R,1926.87,C,826.532,,
03-06-2023_group1_R,1926.87,C,883.789,,
03-06-2023_group1_R,1926.87,C,892.789,,
03-06-2023_group1_R,1926.87,C,930.287,,
03-06-2023_group1_R,1926.87,C,1084.293,,
03-06-2023_group1_R,1926.87,C,1109.783,,
03-06-2023_group1_R,1926.87,C,1160.787,,
03-06-2023_group1_R,1926.87,C,1170.785,,
03-06-2023_group1_R,1926.87,C,1176.293,,
03-06-2023_group1_R,1926.87,C,1185.287,,
03-06-2023_group1_R,1926.87,C,1207.791,,
03-06-2023_group1_R,1926.87,C,1216.791,,
03-06-2023_group1_R,1926.87,C,1241.785,,
03-06-2023_group1_R,1926.87,C,1264.787,,
03-06-2023_group1_R,1926.87,C,1313.032,,
03-06-2023_group1_R,1926.87,C,1320.034,,
03-06-2023_group1_R,1926.87,C,1338.034,,
03-06-2023_group1_R,1926.87,C,1387.036,,
03-06-2023_group1_R,1926.87,C,1418.542,,
03-06-2023_group1_R,1926.87,C,1431.791,,
03-06-2023_group1_R,1926.87,C,1468.285,,
03-06-2023_group1_R,1926.87,C,1519.785,,
03-06-2023_group1_R,1926.87,C,1583.287,,
03-06-2023_group1_R,1926.87,C,1620.285,,
03-06-2023_group1_R,1926.87,C,1625.787,,
03-06-2023_group1_R,1926.87,C,1637.289,,
03-06-2023_group1_R,1926.87,C,1665.287,,
03-06-2023_group1_R,1926.87,C,1676.787,,
03-06-2023_group1_R,1926.87,C,1702.285,,
03-06-2023_group1_R,1926.87,C,1751.289,,
03-06-2023_group1_R,1926.87,L,1756.789,,
03-06-2023_group1_R,1926.87,L,1771.163,,
03-06-2023_group1_R,1926.87,C,1775.416,,
03-06-2023_group1_R,1926.87,C,1777.414,,
03-08-2023_group1_L,1926.87,C,3.156,,
03-08-2023_group1_L,1926.87,C,37.658,,
03-08-2023_group1_L,1926.87,C,51.056,,
03-08-2023_group1_L,1926.87,C,58.016,,
03-08-2023_group1_L,1926.87,C,69.014,,
03-08-2023_group1_L,1926.87,L,77.514,,
03-08-2023_group1_L,1926.87,C,105.012,,
03-08-2023_group1_L,1926.87,C,115.022,,
03-08-2023_group1_L,1926.87,C,118.52,,
03-08-2023_group1_L,1926.87,C,130.016,,
03-08-2023_group1_L,1926.87,C,135.52,,
03-08-2023_group1_L,1926.87,C,137.514,,
03-08-2023_group1_L,1926.87,C,142.518,,
03-08-2023_group1_L,1926.87,C,155.016,,
03-08-2023_group1_L,1926.87,C,167.421,,
03-08-2023_group1_L,1926.87,C,177.674,,
03-08-2023_group1_L,1926.87,C,182.172,,
03-08-2023_group1_L,1926.87,C,184.672,,
03-08-2023_group1_L,1926.87,C,188.176,,
03-08-2023_group1_L,1926.87,C,201.176,,
03-08-2023_group1_L,1926.87,C,218.178,,
03-08-2023_group1_L,1926.87,C,249.421,,
03-08-2023_group1_L,1926.87,C,269.421,,
03-08-2023_group1_L,1926.87,C,297.429,,
03-08-2023_group1_L,1926.87,C,330.423,,
03-08-2023_group1_L,1926.87,C,335.921,,
03-08-2023_group1_L,1926.87,C,337.429,,
03-08-2023_group1_L,1926.87,C,346.421,,
03-08-2023_group1_L,1926.87,C,350.929,,
03-08-2023_group1_L,1926.87,C,362.929,,
03-08-2023_group1_L,1926.87,C,366.431,,
03-08-2023_group1_L,1926.87,C,376.427,,
03-08-2023_group1_L,1926.87,C,379.683,,
03-08-2023_group1_L,1926.87,C,384.683,,
03-08-2023_group1_L,1926.87,C,441.896,,
03-08-2023_group1_L,1926.87,C,446.892,,
03-08-2023_group1_L,1926.87,C,455.892,,
03-08-2023_group1_L,1926.87,C,488.889,,
03-08-2023_group1_L,1926.87,C,520.381,,
03-08-2023_group1_L,1926.87,C,537.936,,
03-08-2023_group1_L,1926.87,C,563.936,,
03-08-2023_group1_L,1926.87,C,572.938,,
03-08-2023_group1_L,1926.87,L,580.932,,
03-08-2023_group1_L,1926.87,C,587.175,,
03-08-2023_group1_L,1926.87,C,602.173,,
03-08-2023_group1_L,1926.87,C,614.169,,
03-08-2023_group1_L,1926.87,C,632.175,,
03-08-2023_group1_L,1926.87,C,651.165,,
03-08-2023_group1_L,1926.87,C,663.667,,
03-08-2023_group1_L,1926.87,C,668.165,,
03-08-2023_group1_L,1926.87,C,672.175,,
03-08-2023_group1_L,1926.87,C,679.663,,
03-08-2023_group1_L,1926.87,C,733.676,,
03-08-2023_group1_L,1926.87,C,739.663,,
03-08-2023_group1_L,1926.87,C,749.671,,
03-08-2023_group1_L,1926.87,C,779.667,,
03-08-2023_group1_L,1926.87,C,789.165,,
03-08-2023_group1_L,1926.87,C,794.661,,
03-08-2023_group1_L,1926.87,C,811.663,,
03-08-2023_group1_L,1926.87,C,814.667,,
03-08-2023_group1_L,1926.87,C,838.173,,
03-08-2023_group1_L,1926.87,C,843.663,,
03-08-2023_group1_L,1926.87,C,859.663,,
03-08-2023_group1_L,1926.87,C,895.165,,
03-08-2023_group1_L,1926.87,C,909.667,,
03-08-2023_group1_L,1926.87,C,920.665,,
03-08-2023_group1_L,1926.87,C,924.167,,
03-08-2023_group1_L,1926.87,L,926.669,,
03-08-2023_group1_L,1926.87,C,931.167,,
03-08-2023_group1_L,1926.87,C,949.161,,
03-08-2023_group1_L,1926.87,C,959.663,,
03-08-2023_group1_L,1926.87,C,990.663,,
03-08-2023_group1_L,1926.87,C,995.661,,
03-08-2023_group1_L,1926.87,C,1002.914,,
03-08-2023_group1_L,1926.87,C,1006.412,,
03-08-2023_group1_L,1926.87,C,1020.918,,
03-08-2023_group1_L,1926.87,C,1033.416,,
03-08-2023_group1_L,1926.87,C,1044.825,,
03-08-2023_group1_L,1926.87,C,1068.831,,
03-08-2023_group1_L,1926.87,C,1085.323,,
03-08-2023_group1_L,1926.87,C,1090.321,,
03-08-2023_group1_L,1926.87,C,1097.323,,
03-08-2023_group1_L,1926.87,C,1116.833,,
03-08-2023_group1_L,1926.87,C,1122.325,,
03-08-2023_group1_L,1926.87,C,1125.327,,
03-08-2023_group1_L,1926.87,C,1130.329,,
03-08-2023_group1_L,1926.87,L,1137.08,,
03-08-2023_group1_L,1926.87,C,1138.503,,
03-08-2023_group1_L,1926.87,C,1146.763,,
03-08-2023_group1_L,1926.87,C,1155.265,,
03-08-2023_group1_L,1926.87,C,1179.256,,
03-08-2023_group1_L,1926.87,C,1182.252,,
03-08-2023_group1_L,1926.87,C,1186.769,,
03-08-2023_group1_L,1926.87,C,1190.762,,
03-08-2023_group1_L,1926.87,C,1212.26,,
03-08-2023_group1_L,1926.87,C,1217.738,,
03-08-2023_group1_L,1926.87,C,1232.743,,
03-08-2023_group1_L,1926.87,C,1237.234,,
03-08-2023_group1_L,1926.87,C,1265.28,,
03-08-2023_group1_L,1926.87,C,1275.272,,
03-08-2023_group1_L,1926.87,C,1327.272,,
03-08-2023_group1_L,1926.87,C,1339.772,,
03-08-2023_group1_L,1926.87,C,1362.278,,
03-08-2023_group1_L,1926.87,C,1383.772,,
03-08-2023_group1_L,1926.87,C,1440.042,,
03-08-2023_group1_L,1926.87,C,1481.029,,
03-08-2023_group1_L,1926.87,C,1504.027,,
03-08-2023_group1_L,1926.87,C,1510.034,,
03-08-2023_group1_L,1926.87,C,1513.023,,
03-08-2023_group1_L,1926.87,C,1579.521,,
03-08-2023_group1_L,1926.87,C,1587.525,,
03-08-2023_group1_L,1926.87,C,1589.527,,
03-08-2023_group1_L,1926.87,L,1627.521,,
03-08-2023_group1_L,1926.87,C,1630.78,,
03-08-2023_group1_L,1926.87,C,1637.27,,
03-08-2023_group1_L,1926.87,C,1640.774,,
03-08-2023_group1_L,1926.87,C,1642.272,,
03-08-2023_group1_L,1926.87,L,1650.776,,
03-08-2023_group1_L,1926.87,C,1652.272,,
03-08-2023_group1_L,1926.87,C,1662.785,,
03-08-2023_group1_L,1926.87,C,1685.28,,
03-08-2023_group1_L,1926.87,C,1692.77,,
03-08-2023_group1_L,1926.87,C,1707.272,,
03-08-2023_group1_L,1926.87,C,1725.28,,
03-08-2023_group1_L,1926.87,C,1735.534,,
03-08-2023_group1_L,1926.87,C,1746.029,,
03-08-2023_group1_L,1926.87,C,1754.525,,
03-08-2023_group1_R,1926.87,C,8.773,,
03-08-2023_group1_R,1926.87,C,17.507,,
03-08-2023_group1_R,1926.87,C,100.014,,
03-08-2023_group1_R,1926.87,C,128.501,,
03-08-2023_group1_R,1926.87,C,135.009,,
03-08-2023_group1_R,1926.87,C,140.016,,
03-08-2023_group1_R,1926.87,C,320.505,,
03-08-2023_group1_R,1926.87,C,339.016,,
03-08-2023_group1_R,1926.87,C,371.511,,
03-08-2023_group1_R,1926.87,C,767.449,,
03-08-2023_group1_R,1926.87,L,808.443,,
03-08-2023_group1_R,1926.87,C,808.947,,
03-08-2023_group1_R,1926.87,C,869.953,,
03-08-2023_group1_R,1926.87,C,927.954,,
03-08-2023_group1_R,1926.87,C,984.453,,
03-08-2023_group1_R,1926.87,C,1103.943,,
03-08-2023_group1_R,1926.87,C,1170.445,,
03-08-2023_group1_R,1926.87,C,1187.947,,
03-08-2023_group1_R,1926.87,C,1251.803,,
03-08-2023_group1_R,1926.87,C,1280.807,,
03-08-2023_group1_R,1926.87,C,1315.305,,
03-08-2023_group1_R,1926.87,C,1326.322,,
03-08-2023_group1_R,1926.87,C,1359.324,,
03-08-2023_group1_R,1926.87,C,1378.32,,
03-08-2023_group1_R,1926.87,C,1384.32,,
03-08-2023_group1_R,1926.87,C,1389.312,,
03-08-2023_group1_R,1926.87,C,1406.31,,
03-08-2023_group1_R,1926.87,C,1473.314,,
03-08-2023_group1_R,1926.87,C,1500.814,,
03-08-2023_group1_R,1926.87,C,1518.318,,
03-08-2023_group1_R,1926.87,L,1624.816,,
03-08-2023_group1_R,1926.87,C,1632.573,,
03-08-2023_group1_R,1926.87,C,1652.567,,
03-08-2023_group1_R,1926.87,C,1716.563,,
03-18-2023_group3_15dpf_L,1926.87,B,1498.024,,
03-20-2023_group3_17dpf_R,1926.87,C,1478.166,,
03-22-2023_group3_19dpf_L,1926.87,L,892.907,,
03-22-2023_group3_19dpf_L,1926.87,L,1367.918,,
03-22-2023_group3_19dpf_R,1800.7,C,92.153,,
03-22-2023_group3_19dpf_R,1800.7,B,348.117,,
03-22-2023_group3_19dpf_R,1800.7,B,386.113,,
03-22-2023_group3_19dpf_R,1800.7,C,843.866,,
03-22-2023_group3_19dpf_R,1800.7,C,969.12,,
03-22-2023_group3_19dpf_R,1800.7,C,1215.12,,
03-22-2023_group3_19dpf_R,1800.7,C,1240.365,,
03-22-2023_group3_19dpf_R,1800.7,C,1250.889,,
03-22-2023_group3_19dpf_R,1800.7,C,1325.111,,
03-22-2023_group3_19dpf_R,1800.7,L,1378.863,,
03-22-2023_group3_19dpf_R,1800.7,C,1685.361,,
03-22-2023_group3_19dpf_R,1800.7,C,1749.621,,
03-25-2023_group3_L,1800.79,B,340.12,,
03-25-2023_group3_L,1800.79,B,1513.87,,
03-25-2023_group3_R,1800.79,C,1336.114,,
03-25-2023_group3_R,1800.79,C,1784.12,,
03-25-2023_group4_L,1800.75,C,1024.621,,
03-25-2023_group4_L,1800.75,C,1291.116,,
03-25-2023_group4_R,1800.75,C,640.865,,
03-25-2023_group4_R,1800.75,B,1237.872,,
03-25-2023_group4_R,1800.75,C,1461.865,,
03-27-2023_group3_L,1800.66,C,50.161,,
03-27-2023_group3_L,1800.66,C,211.617,,
03-27-2023_group3_L,1800.66,C,402.868,,
03-27-2023_group3_L,1800.66,L,406.866,,
03-27-2023_group3_L,1800.66,C,408.868,,
03-27-2023_group3_L,1800.66,L,624.366,,
03-27-2023_group3_L,1800.66,C,626.868,,
03-27-2023_group3_L,1800.66,C,668.87,,
03-27-2023_group3_L,1800.66,C,813.864,,
03-27-2023_group3_L,1800.66,L,907.622,,
03-27-2023_group3_L,1800.66,B,915.368,,
03-27-2023_group3_L,1800.66,C,921.62,,
03-27-2023_group3_L,1800.66,C,974.616,,
03-27-2023_group3_L,1800.66,C,996.12,,
03-27-2023_group3_L,1800.66,C,1106.868,,
03-27-2023_group3_L,1800.66,C,1161.37,,
03-27-2023_group3_L,1800.66,C,1454.115,,
03-27-2023_group3_L,1800.66,C,1639.117,,
03-27-2023_group3_L,1800.66,C,1671.111,,
03-27-2023_group3_R,1800.66,C,11.66,,
03-27-2023_group3_R,1800.66,C,45.866,,
03-27-2023_group3_R,1800.66,C,49.622,,
03-27-2023_group3_R,1800.66,C,58.872,,
03-27-2023_group3_R,1800.66,C,68.62,,
03-27-2023_group3_R,1800.66,C,79.368,,
03-27-2023_group3_R,1800.66,C,145.372,,
03-27-2023_group3_R,1800.66,C,156.12,,
03-27-2023_group3_R,1800.66,C,195.118,,
03-27-2023_group3_R,1800.66,C,216.613,,
03-27-2023_group3_R,1800.66,C,229.111,,
03-27-2023_group3_R,1800.66,C,232.111,,
03-27-2023_group3_R,1800.66,C,238.871,,
03-27-2023_group3_R,1800.66,C,260.613,,
03-27-2023_group3_R,1800.66,C,285.869,,
03-27-2023_group3_R,1800.66,C,287.615,,
03-27-2023_group3_R,1800.66,C,288.875,,
03-27-2023_group3_R,1800.66,C,295.121,,
03-27-2023_group3_R,1800.66,C,333.615,,
03-27-2023_group3_R,1800.66,C,342.871,,
03-27-2023_group3_R,1800.66,C,350.615,,
03-27-2023_group3_R,1800.66,C,355.865,,
03-27-2023_group3_R,1800.66,C,358.619,,
03-27-2023_group3_R,1800.66,C,364.871,,
03-27-2023_group3_R,1800.66,C,393.121,,
03-27-2023_group3_R,1800.66,C,397.371,,
03-27-2023_group3_R,1800.66,C,401.619,,
03-27-2023_group3_R,1800.66,C,430.871,,
03-27-2023_group3_R,1800.66,C,446.117,,
03-27-2023_group3_R,1800.66,C,449.615,,
03-27-2023_group3_R,1800.66,C,452.861,,
03-27-2023_group3_R,1800.66,C,474.873,,
03-27-2023_group3_R,1800.66,C,480.621,,
03-27-2023_group3_R,1800.66,C,485.373,,
03-27-2023_group3_R,1800.66,C,500.113,,
03-27-2023_group3_R,1800.66,C,509.621,,
03-27-2023_group3_R,1800.66,C,528.113,,
03-27-2023_group3_R,1800.66,C,560.119,,
03-27-2023_group3_R,1800.66,C,571.365,,
03-27-2023_group3_R,1800.66,C,573.629,,
03-27-2023_group3_R,1800.66,C,582.619,,
03-27-2023_group3_R,1800.66,C,591.369,,
03-27-2023_group3_R,1800.66,C,610.365,,
03-27-2023_group3_R,1800.66,C,613.619,,
03-27-2023_group3_R,1800.66,C,617.623,,
03-27-2023_group3_R,1800.66,C,651.119,,
03-27-2023_group3_R,1800.66,C,656.871,,
03-27-2023_group3_R,1800.66,C,660.371,,
03-27-2023_group3_R,1800.66,C,661.115,,
03-27-2023_group3_R,1800.66,C,671.869,,
03-27-2023_group3_R,1800.66,C,674.621,,
03-27-2023_group3_R,1800.66,L,717.619,,
03-27-2023_group3_R,1800.66,C,722.361,,
03-27-2023_group3_R,1800.66,C,725.119,,
03-27-2023_group3_R,1800.66,C,730.863,,
03-27-2023_group3_R,1800.66,C,735.117,,
03-27-2023_group3_R,1800.66,C,739.363,,
03-27-2023_group3_R,1800.66,C,760.621,,
03-27-2023_group3_R,1800.66,C,775.621,,
03-27-2023_group3_R,1800.66,C,780.867,,
03-27-2023_group3_R,1800.66,C,783.621,,
03-27-2023_group3_R,1800.66,C,803.623,,
03-27-2023_group3_R,1800.66,C,827.617,,
03-27-2023_group3_R,1800.66,C,832.613,,
03-27-2023_group3_R,1800.66,C,834.115,,
03-27-2023_group3_R,1800.66,C,840.113,,
03-27-2023_group3_R,1800.66,C,848.865,,
03-27-2023_group3_R,1800.66,C,856.615,,
03-27-2023_group3_R,1800.66,C,861.117,,
03-27-2023_group3_R,1800.66,C,874.379,,
03-27-2023_group3_R,1800.66,C,878.621,,
03-27-2023_group3_R,1800.66,C,898.617,,
03-27-2023_group3_R,1800.66,C,900.861,,
03-27-2023_group3_R,1800.66,C,910.613,,
03-27-2023_group3_R,1800.66,C,939.865,,
03-27-2023_group3_R,1800.66,C,949.121,,
03-27-2023_group3_R,1800.66,C,950.611,,
03-27-2023_group3_R,1800.66,C,958.363,,
03-27-2023_group3_R,1800.66,C,962.631,,
03-27-2023_group3_R,1800.66,C,967.365,,
03-27-2023_group3_R,1800.66,C,988.363,,
03-27-2023_group3_R,1800.66,C,1000.367,,
03-27-2023_group3_R,1800.66,C,1030.111,,
03-27-2023_group3_R,1800.66,C,1035.121,,
03-27-2023_group3_R,1800.66,C,1041.869,,
03-27-2023_group3_R,1800.66,C,1052.617,,
03-27-2023_group3_R,1800.66,L,1055.113,,
03-27-2023_group3_R,1800.66,C,1056.871,,
03-27-2023_group3_R,1800.66,C,1059.371,,
03-27-2023_group3_R,1800.66,C,1071.115,,
03-27-2023_group3_R,1800.66,C,1074.119,,
03-27-2023_group3_R,1800.66,L,1076.619,,
03-27-2023_group3_R,1800.66,C,1080.371,,
03-27-2023_group3_R,1800.66,C,1113.627,,
03-27-2023_group3_R,1800.66,C,1117.363,,
03-27-2023_group3_R,1800.66,C,1118.875,,
03-27-2023_group3_R,1800.66,C,1124.363,,
03-27-2023_group3_R,1800.66,C,1125.629,,
03-27-2023_group3_R,1800.66,C,1133.865,,
03-27-2023_group3_R,1800.66,C,1138.383,,
03-27-2023_group3_R,1800.66,C,1140.613,,
03-27-2023_group3_R,1800.66,C,1155.115,,
03-27-2023_group3_R,1800.66,C,1157.361,,
03-27-2023_group3_R,1800.66,C,1159.119,,
03-27-2023_group3_R,1800.66,C,1186.873,,
03-27-2023_group3_R,1800.66,C,1192.619,,
03-27-2023_group3_R,1800.66,C,1195.611,,
03-27-2023_group3_R,1800.66,C,1201.615,,
03-27-2023_group3_R,1800.66,C,1215.615,,
03-27-2023_group3_R,1800.66,C,1224.615,,
03-27-2023_group3_R,1800.66,C,1248.111,,
03-27-2023_group3_R,1800.66,C,1252.371,,
03-27-2023_group3_R,1800.66,C,1256.365,,
03-27-2023_group3_R,1800.66,C,1274.377,,
03-27-2023_group3_R,1800.66,C,1285.613,,
03-27-2023_group3_R,1800.66,C,1289.121,,
03-27-2023_group3_R,1800.66,C,1312.871,,
03-27-2023_group3_R,1800.66,C,1322.115,,
03-27-2023_group3_R,1800.66,C,1337.365,,
03-27-2023_group3_R,1800.66,C,1350.121,,
03-27-2023_group3_R,1800.66,C,1354.871,,
03-27-2023_group3_R,1800.66,C,1359.363,,
03-27-2023_group3_R,1800.66,C,1372.623,,
03-27-2023_group3_R,1800.66,C,1403.613,,
03-27-2023_group3_R,1800.66,C,1424.113,,
03-27-2023_group3_R,1800.66,C,1429.627,,
03-27-2023_group3_R,1800.66,C,1438.121,,
03-27-2023_group3_R,1800.66,C,1452.623,,
03-27-2023_group3_R,1800.66,C,1463.869,,
03-27-2023_group3_R,1800.66,C,1467.363,,
03-27-2023_group3_R,1800.66,C,1484.117,,
03-27-2023_group3_R,1800.66,C,1511.371,,
03-27-2023_group3_R,1800.66,C,1518.629,,
03-27-2023_group3_R,1800.66,C,1522.619,,
03-27-2023_group3_R,1800.66,C,1526.869,,
03-27-2023_group3_R,1800.66,C,1539.869,,
03-27-2023_group3_R,1800.66,C,1549.365,,
03-27-2023_group3_R,1800.66,C,1554.619,,
03-27-2023_group3_R,1800.66,C,1563.379,,
03-27-2023_group3_R,1800.66,C,1568.629,,
03-27-2023_group3_R,1800.66,C,1572.619,,
03-27-2023_group3_R,1800.66,C,1575.619,,
03-27-2023_group3_R,1800.66,C,1584.117,,
03-27-2023_group3_R,1800.66,C,1628.369,,
03-27-2023_group3_R,1800.66,C,1637.111,,
03-27-2023_group3_R,1800.66,C,1639.865,,
03-27-2023_group3_R,1800.66,C,1641.369,,
03-27-2023_group3_R,1800.66,C,1645.617,,
03-27-2023_group3_R,1800.66,C,1646.371,,
03-27-2023_group3_R,1800.66,C,1655.871,,
03-27-2023_group3_R,1800.66,C,1663.619,,
03-27-2023_group3_R,1800.66,C,1674.613,,
03-27-2023_group3_R,1800.66,C,1682.877,,
03-27-2023_group3_R,1800.66,L,1690.119,,
03-27-2023_group3_R,1800.66,C,1691.619,,
03-27-2023_group3_R,1800.66,C,1700.113,,
03-27-2023_group3_R,1800.66,C,1705.869,,
03-27-2023_group3_R,1800.66,C,1711.119,,
03-27-2023_group3_R,1800.66,C,1716.619,,
03-27-2023_group3_R,1800.66,C,1730.121,,
03-27-2023_group3_R,1800.66,C,1743.865,,
03-27-2023_group3_R,1800.66,C,1761.619,,
03-27-2023_group3_R,1800.66,C,1787.113,,
03-27-2023_group4_L,1800.83,C,2.153,,
03-27-2023_group4_L,1800.83,C,52.162,,
03-27-2023_group4_L,1800.83,C,64.906,,
03-27-2023_group4_L,1800.83,C,71.662,,
03-27-2023_group4_L,1800.83,E,80.662,EXTENDED AGGRESSIVE BOUT,
03-27-2023_group4_L,1800.83,C,86.91,,
03-27-2023_group4_L,1800.83,C,89.16,,
03-27-2023_group4_L,1800.83,C,124.16,,
03-27-2023_group4_L,1800.83,C,131.914,,
03-27-2023_group4_L,1800.83,C,153.91,,
03-27-2023_group4_L,1800.83,C,163.66,,
03-27-2023_group4_L,1800.83,C,180.91,,
03-27-2023_group4_L,1800.83,C,192.902,,
03-27-2023_group4_L,1800.83,C,194.412,,
03-27-2023_group4_L,1800.83,C,198.16,,
03-27-2023_group4_L,1800.83,C,213.91,,
03-27-2023_group4_L,1800.83,C,253.16,,
03-27-2023_group4_L,1800.83,C,255.16,,
03-27-2023_group4_L,1800.83,C,267.912,,
03-27-2023_group4_L,1800.83,C,283.912,,
03-27-2023_group4_L,1800.83,C,313.908,,
03-27-2023_group4_L,1800.83,C,316.16,,
03-27-2023_group4_L,1800.83,C,337.16,,
03-27-2023_group4_L,1800.83,C,342.912,,
03-27-2023_group4_L,1800.83,C,353.91,,
03-27-2023_group4_L,1800.83,C,375.652,,
03-27-2023_group4_L,1800.83,C,384.614,,
03-27-2023_group4_L,1800.83,C,401.62,,
03-27-2023_group4_L,1800.83,C,439.622,,
03-27-2023_group4_L,1800.83,C,459.114,,
03-27-2023_group4_L,1800.83,C,463.864,,
03-27-2023_group4_L,1800.83,C,503.364,,
03-27-2023_group4_L,1800.83,C,556.118,,
03-27-2023_group4_L,1800.83,C,562.366,,
03-27-2023_group4_L,1800.83,E,595.116,EXTENDED BOUT OF AGGRESSION,
03-27-2023_group4_L,1800.83,C,612.12,,
03-27-2023_group4_L,1800.83,C,632.116,,
03-27-2023_group4_L,1800.83,C,639.37,,
03-27-2023_group4_L,1800.83,C,655.372,,
03-27-2023_group4_L,1800.83,C,665.118,,
03-27-2023_group4_L,1800.83,C,678.874,,
03-27-2023_group4_L,1800.83,C,699.622,,
03-27-2023_group4_L,1800.83,C,704.372,,
03-27-2023_group4_L,1800.83,C,747.614,,
03-27-2023_group4_L,1800.83,C,763.122,,
03-27-2023_group4_L,1800.83,C,778.614,,
03-27-2023_group4_L,1800.83,C,800.618,,
03-27-2023_group4_L,1800.83,E,822.368,EXTENDED BOUT,
03-27-2023_group4_L,1800.83,C,875.114,,
03-27-2023_group4_L,1800.83,C,881.122,,
03-27-2023_group4_L,1800.83,C,884.114,,
03-27-2023_group4_L,1800.83,C,889.368,,
03-27-2023_group4_L,1800.83,C,921.372,,
03-27-2023_group4_L,1800.83,C,948.868,,
03-27-2023_group4_L,1800.83,C,972.364,,
03-27-2023_group4_L,1800.83,L,997.614,,
03-27-2023_group4_L,1800.83,C,1001.868,,
03-27-2023_group4_L,1800.83,C,1035.37,,
03-27-2023_group4_L,1800.83,C,1071.622,,
03-27-2023_group4_L,1800.83,C,1089.866,,
03-27-2023_group4_L,1800.83,C,1110.372,,
03-27-2023_group4_L,1800.83,C,1133.112,,
03-27-2023_group4_L,1800.83,C,1149.368,,
03-27-2023_group4_L,1800.83,C,1152.114,,
03-27-2023_group4_L,1800.83,C,1160.862,,
03-27-2023_group4_L,1800.83,C,1205.364,,
03-27-2023_group4_L,1800.83,C,1255.622,,
03-27-2023_group4_L,1800.83,C,1327.114,,
03-27-2023_group4_L,1800.83,C,1328.372,,
03-27-2023_group4_L,1800.83,C,1338.118,,
03-27-2023_group4_L,1800.83,C,1354.364,,
03-27-2023_group4_L,1800.83,C,1364.62,,
03-27-2023_group4_L,1800.83,L,1392.364,,
03-27-2023_group4_L,1800.83,C,1408.372,,
03-27-2023_group4_L,1800.83,C,1430.628,,
03-27-2023_group4_L,1800.83,C,1451.614,,
03-27-2023_group4_L,1800.83,C,1464.128,,
03-27-2023_group4_L,1800.83,C,1492.37,,
03-27-2023_group4_L,1800.83,C,1543.868,,
03-27-2023_group4_L,1800.83,C,1547.62,,
03-27-2023_group4_L,1800.83,C,1555.122,,
03-27-2023_group4_L,1800.83,C,1578.376,,
03-27-2023_group4_L,1800.83,C,1626.866,,
03-27-2023_group4_L,1800.83,C,1638.37,,
03-27-2023_group4_L,1800.83,C,1658.122,,
03-27-2023_group4_L,1800.83,C,1697.872,,
03-27-2023_group4_L,1800.83,C,1728.366,,
03-27-2023_group4_L,1800.83,C,1749.87,,
03-27-2023_group4_R,1800.83,C,18.658,,
03-27-2023_group4_R,1800.83,C,38.408,,
03-27-2023_group4_R,1800.83,C,71.112,,
03-27-2023_group4_R,1800.83,C,106.622,,
03-27-2023_group4_R,1800.83,C,109.37,,
03-27-2023_group4_R,1800.83,C,128.62,,
03-27-2023_group4_R,1800.83,C,179.62,,
03-27-2023_group4_R,1800.83,C,213.368,,
03-27-2023_group4_R,1800.83,C,269.118,,
03-27-2023_group4_R,1800.83,C,277.12,,
03-27-2023_group4_R,1800.83,C,312.616,,
03-27-2023_group4_R,1800.83,C,316.122,,
03-27-2023_group4_R,1800.83,C,360.616,,
03-27-2023_group4_R,1800.83,C,365.366,,
03-27-2023_group4_R,1800.83,C,399.63,,
03-27-2023_group4_R,1800.83,C,402.364,,
03-27-2023_group4_R,1800.83,C,424.364,,
03-27-2023_group4_R,1800.83,C,447.37,,
03-27-2023_group4_R,1800.83,C,520.616,,
03-27-2023_group4_R,1800.83,C,584.116,,
03-27-2023_group4_R,1800.83,C,602.62,,
03-27-2023_group4_R,1800.83,C,610.62,,
03-27-2023_group4_R,1800.83,C,633.37,,
03-27-2023_group4_R,1800.83,C,646.626,,
03-27-2023_group4_R,1800.83,C,746.618,,
03-27-2023_group4_R,1800.83,C,771.368,,
03-27-2023_group4_R,1800.83,C,810.122,,
03-27-2023_group4_R,1800.83,C,852.366,,
03-27-2023_group4_R,1800.83,C,950.116,,
03-27-2023_group4_R,1800.83,C,982.364,,
03-27-2023_group4_R,1800.83,L,1038.12,,
03-27-2023_group4_R,1800.83,C,1098.866,,
03-27-2023_group4_R,1800.83,C,1108.868,,
